id,name,building_id
33809," pils ēka, 1. stāvs, 5. klase ",591
33816," pils ēka, 1. stāvs, 7. klase ",591
33819," pils ēka, 1. stāvs, 8. klase ",591
33833," pils ēka, 2. stāvs, 1./2. klase ",591
33838," pils ēka, 2. stāvs, Lat. val ",591
33834," pils ēka, 2. stāvs, bioloģijas kabinets ",591
33837," pils ēka, 2. stāvs, mūzikas klase ",591
33845," pils ēka, 3. stāvs 9. klase ",591
30409, 102. ,517
30365, 107. ,517
30364, 201. ,517
30370, 202.  ,517
30368, 203.  ,517
30367, 205. ,517
30366, 206. ,517
30403, Dārzkopis1 ,517
30399, Dārzkopis2 ,517
30390, P2.1 ,517
30381, P2.3 ,517
30391, P3.1 ,517
30394, P3.2 ,517
30384, P3.4 ,517
30385, P3.5 ,517
30371, Pavāru palīgi  ,517
32938, 103. ,520
32940, 105.  ,520
32936, 106. ,520
32932, 110. ,520
32930, 111. ,520
32927, 112. ,520
32887, 212. ,520
32882, 213. ,520
32889, 214.  ,520
32891, 216.  ,520
32892, 217.  ,520
32895, 219.  ,520
34244, 302. Informātika  ,520
32898, 303. ,520
32901, 305.  ,520
32905, 306. ,520
32909, 308.  ,520
32914, 309.  ,520
32919, 311. ,520
32990, Mācību klase ,522
32988, Nodarbību telpa  ,524
32960, 1.  ,523
32975, 1.  ,521
32977, 2.  ,521
34230, 4. ,521
32979, 5. ,521
32978, 6. ,521
33038, 1.11 ,525
33041, 1.12 ,525
33026, 1.5 ,525
33035, 1.7 ,525
33034, 1.9 ,525
33007, 2.13 ,525
33012, 2.3 ,525
33016, 2.4 ,525
33000, 2.7. ,525
33003, 2.8 ,525
33004, 2.9. ,525
33598, 114 ,669
33596, 115 ,669
33594, 116 ,669
33525, 224 ,669
33526, 228 ,669
33529, 231 ,669
33531, 234 ,669
33556, 235 ,669
33567, 236 ,669
33585, 242 ,669
33570, 243 ,669
33589, 245 ,669
33564, 248 ,669
33560, 249 ,669
33563, 250 ,669
33603, 251 ,669
33553, 352 ,669
33548, 353 ,669
33547, 354 ,669
33543, 357 ,669
33545, 358 ,669
33540, 360 ,669
33542, 361 ,669
33541, 362 ,669
33539, 369 ,669
33538, 370 ,669
33537, 371 ,669
33650, 13 ,668
33646, 16 ,668
33652, 2 ,668
33643, 20 ,668
33720, 21. kab ,625
33730, 24. kab ,625
33728, 25. kab ,625
33736, 27. kab ,625
33737, 28. kab ,625
33739, 33. kab ,625
30589, 22. klase ,616
30584, 52. klase ,616
30582, 53. klase ,616
30587, 54. klase ,616
30580, 55. klase ,616
30577, 61. klase ,616
30575, 62. klase ,616
30574, 63. klase ,616
30572, 64. Klase  ,616
30569, 66. klase ,616
29115, Atpūtas telpa 1.st ,720
29113, Atpūtas telpa 2.st ,720
29110, Centrālais foajē ,720
29112, Nodarbību kabinets ,720
29111, Sporta zāle ,720
29114, Ēdamzāle ,720
28135, 2.stāva foajē ,333
28140, 22. istabiņa 2. stāvs ,333
28144, 3.stāva foajē ,333
28147, ēdamzāle. 1 stāvs ,333
41562, Atpūtas telpa/kafijas istaba ,388
41561, Koridors pie ēdamzales ,388
41560, Nodarbību istaba aiz ēdamzāles ,388
41559, Nodarbību zāle ,388
35276, Sieviešu puses koridors ,388
35277, Vīriešu puses koridors ,388
35278, Ēdamzāle ,388
29689, B1 gaitenis ,484
29691, B2 gaitenis ,484
29698, D1 GAITENIS ,484
29693, Radošā istaba ,484
29687, Ēdamzāle ,484
36803," Atpūtas telpa, 2.stāvs ",547
36798," Nodarbību telpa Nr.1, 1.stāvs ",547
36799," Nodarbību telpa Nr.2, 1.stāvs ",547
36805, Terapijas/masāžas telpa. 1.stāvs ,547
36802," Zāle klientiem, 2.stāvs ",547
36797," Zāle nodarbībām, 1.stāvs ",547
31571, A1 centrālais foajē ,346
31576, A1 foajē labā puse ,346
31574, A1 ēdamzāle ,346
31582, A2 centrālais foajē ,346
31579, A2 foajē labā pusē ,346
31585, A2 priekšzāle ,346
31591, A2 sanāksmju telpa ,346
31588, A2 zāle ,346
31595, A3 centrālais foajē ,346
31599, A3 foajē labā pusē ,346
31597, A3 pāreja ,346
31608, B1 centrālais foajē ,346
31610, B1 foajē kreisā pusē ,346
31607, B1 foajē labā pusē ,346
31609, B1 mediķa gals ,346
31605, B2 centrālais foajē ,346
31603, B2 foajē kreisā pusē ,346
31606, B2 foajē labā pusē ,346
31600, B3 centrālais foajē ,346
31602, B3 foajē kreisā pusē ,346
31601, B3 foajē labā pusē ,346
31611, Direktora kabinets ,346
27406," Foajē, 1.stāvs ",752
27407," Izolators, 1.stāvs ",752
27404," Sociālā darbinieka kabinets, 2.stāvs ",752
27405," Zāle, 2.stāvs ",752
27408," Ēdamzāle, 1.stāvs ",752
31856," Gaitenis, 1.stāvs ",328
31849," Vestibils, 1.stāvs ",328
31851," Zāle, 1.stāvs ",328
31854," Ēdamzāle, 1.stāvs ",328
32417," Atpūtas zāle, Centrālā ēka, 1.stāvs ",679
41097," Dzīvojamā telpa, Mazā ēka, 1.stāvs ",679
32414," Gaitenis, Centrālā ēka, 1.stāvs ",679
41096," Gaitenis, Mazā ēka, 1.stāvs ",679
29733, Administrācijas korpuss 1.st koridors ,146
29685, Aktu zāle ,146
29637, Divstāvu korpuss 5. Nodaļa ,146
29642, Divstāvu korpuss 6. Nodaļa ,146
29644, Divstāvu korpuss 6.nodaļa lifta vestibils ,146
29648, Pāreja starp korpusiem  ,146
29679, Četrstāvu korpuss 2. nod. atpūtas niša ,146
29678, Četrstāvu korpuss 2. nod. lifta telpa ,146
29681, Četrstāvu korpuss 3. nodaļa atpūtas niša ,146
29680, Četrstāvu korpuss 3. nodaļa lifta telpa ,146
29683, Četrstāvu korpuss 4. nodaļa lifta telpa ,146
29712, Četrstāvu korpuss TV telpa 1.st ,146
29697, Četrstāvu korpuss TV telpa 2.st ,146
29682, Četrstāvu korpuss TV telpa 3.st ,146
29684, Četrstāvu korpuss TV telpa 4.st ,146
29725, Četrstāvu korpuss ieejas vestibils ,146
29735, Ēdamzāle ,146
28416, Telpa Nr.1 - Klientu istaba ,684
28413, Telpa Nr.14 - Ēdamzāle ,684
28415, Telpa Nr.2 - Klientu istaba ,684
28414, Telpa Nr.29 - Gaitenis ,684
28411, Telpa Nr.50 - Zāle ,684
28412, Telpa Nr.7 - Atpūtas zona ,684
27295, A1 TV zāle ,529
27251, A2 koridorī TV zāle  ,529
27250, A2 pie veselības punkta ,529
27253, Aktu zāle 2. stāvs  ,529
27265, B1 pie māsu posteņa ,529
27269, B2 Tv zāle  ,529
27252, Baltā zāle ,529
27260, C1 pie veikala ,529
27257, C2 TV zāle ( pie zirgu puzles) ,529
27263, Datorklase ,529
27248, Foajē pie žurnāliem ,529
27261, Mazā zāle ,529
27254, VIP 2. stāvs ,529
27264, Ēdamzāle ,529
32815," Dienvidu spārna gaitenis, 1.stāvs ",349
32821," Dienvidu spārna gaitenis, 2.stāvs ",349
32817, Fuajē 2.stāvs ,349
32810," Fuajē, 1.stāvs ",349
32819," Mediķu gaitenis, 2.stāvs ",349
32808," Nodarbību telpa, 1.stāvs ",349
32814," Personāla gaitenis, 1.stāvs ",349
32812," Ziemeļu spārna gaitenis, 1.stāvs ",349
32818," Ziemeļu spārna gaitenis, 2.stāvs ",349
32811," Ēdamzāle, 1.stāvs ",349
32260, 10. istaba ,741
32248, 5. istaba ,741
32252, 7. istaba ,741
32244, zāle ,741
32330, 6. istaba ,295
32334, 8. Istaba ,295
32328, zālē ,295
30150, koridors ,839
30152, rehabilitācija ,839
30146, ēdamzāle 1 ,839
30147, ēdamzāle 2 ,839
30149, ēdamzāle 3 ,839
30151, ēdamzāle 4 ,839
36758, 101. ,1000
36738, 201. ,1000
36754, 202. ,1000
36763, 316. ,1000
35416, Bioloģija ,393
35417, Datorklase ,393
35413, Matemātika ,393
31846, 10. ,337
31850, 12. ,337
31844, 13. ,337
31835, 15. ,337
34537, 18 ,337
31833, 19. ,337
31841, 20. ,337
31843, 22 Atpūtas telpa ,337
31826, 23. ,337
31822, 24. ,337
31831, 25. ,337
31848, 9. ,337
31839, Datorklase 18 ,337
31903, Otrā ēkā 0. ,337
31901, Otrā ēkā 2. ,337
31907, Otrā ēkā 4. ,337
31905, Otrā ēkā 8. ,337
31419, 1.klase 1.st. ,685
31423, Dabaszinības 3.st. ,685
31420, Latviešu valoda 2.st. ,685
26675, 1.kl ,905
26677, 2.kl ,905
26672, 3.kl ,905
26673, 4.kl ,905
26667, Anglu val. ,905
26666, Matematika ,905
26670, datorklase ,905
26669, krievu val ,905
26668, latv val ,905
32962," 1.stāvs 141. Kabinets, sākumskola ",910
32949," 2.stāvs 209. Kabinets, 1. klase ",910
32941," 2.stāvs 212. Kabinets, 4. klase ",910
32969," 2.stāvs 214. Kabinets, 3. Klase ",910
32952," 2.stāvs 222. Kabinets, datoru klase ",910
32953, 2.stāvs 223. Kabinets (matemātika) ,910
32946," 2.stāvs, bibliotēka ",910
32958," 3.stāvs 310. Kabinets, soc.zin. ",910
32957," 3.stāvs 312. Kabinets, Latviešu valoda ",910
27036, 101.  ,436
27038, 103. ,436
27006, 205. ,436
27009, 207. ,436
27014, 209. ,436
27011, 210. ,436
27032, 301. ,436
27027, 304. ,436
27019, 307. ,436
34300, 1.kl ,650
34313, 13.kl ,650
34312, 14.kl ,650
34311, 15.kl ,650
34310, 16.kl ,650
34309, 17.kl ,650
34374, 18.kl ,650
34308, 19.kl ,650
34366, 1a. kl ,650
34301, 2.kl ,650
34321, 21a. kl ,650
34319, 22.kl ,650
34320, 22a. kl ,650
34318, 24.kl ,650
34343, 25.kl ,650
34342, 26.kl ,650
34340, 27.kl ,650
34338, 28.kl ,650
34337, 29.kl ,650
34304, 3.kl ,650
34334, 30.kl ,650
34348, 31.kl ,650
34329, 31a. kl ,650
37994, 32.kl ,650
34323, 33.kl ,650
37995, 34.kl ,650
34326, 35.kl ,650
34333, 38.kl ,650
34305, 3a. kl ,650
34303, 4.kl ,650
34336, 40.kl ,650
34339, 42.kl ,650
34341, 43.kl ,650
34345, 45. kl ,650
34325, 46.kl ,650
34306, 5.kl ,650
34365, 53.kl ,650
34307, 6.kl ,650
34317, 7.kl ,650
34316, 8.kl ,650
34314, 9.kl ,650
34322, Kamerzāle ,650
34363, Koncertzāle ,650
34298, Ģitārspēles kl. ,650
32215, 1. Klase ,168
32218, 2-3. Klase ,168
32208, Angļu valodas klase  ,168
32204, Latviešu valodas 1. Klase ,168
32210, Latviešu valodas 2. Klase ,168
32221, Vēstures kabinets  ,168
32213, Ķīmijas kabinets  ,168
34912, 1. Klase ,498
34911, 2. Klase ,498
34915, 3. Klase ,498
34907, 4. Klase ,498
34905, Bioloģija ,498
34904, Krievu valoda ,498
34908, Latviešu valoda ,498
34906, Matemātika ,498
25369, 1.klase Egita Klieģe ,318
25355, 2.klase Daiga Gulbe ,318
25359, 3.Klase Larisa Krasko ,318
25357, 4.klase Natālija Tjutjunova ,318
25368, 5.klase Dita Butule ,318
25363, 6. Klase Oksana Dudņika ,318
25371, 7.klase  Jeļena Borhova ,318
25372, 8a Klase Valentīna Greiškāne ,318
25366, 9.klase Katarina Vasiļjeva ,318
25365, Sports - Zigurds Balbārdis ,318
32820, 1 ,297
32826, 11 ,297
32813, 14 ,297
32816, 3 ,297
32823, 3. Otrais stāvs ,297
32824, 4 ,297
32822, 5 ,297
32825, 7 ,297
32827, 8 ,297
29977, 1. klase ,268
29988, 2. klase ,268
29985, 3. klase ,268
29982, 4. klase ,268
29958, Angļu valoda ,268
29994, Dizains un tehnoloģijas ,268
29968, Latviešu valoda ,268
29966, Matemātika ,268
29963, Vēsture ,268
40126, 1. klase  (14.kab.) ,279
36344, 2. klase (13.kab.) ,279
36341, 3. klase (12.kab.) ,279
36329, Angļu valoda ,279
36360, Bioloģija ,279
36352, Datorklases ,279
36356, Fizika ,279
36325, Krievu valoda ,279
36365, Latviešu valoda (1. st.) ,279
36335, Latviešu valoda (2. st.) ,279
36368, Matemātika (1. st.) ,279
36370, Meiteņu mājturība ,279
36320, Mūzika ,279
36323, Vēsture ,279
36369, Zēnu mājturība ,279
36153, 1./3. klase ,280
36158, 2. klase ,280
36151, Latviešu valoda 2. st ,280
28294, 1. Klase ,427
28300, 3. klase ,427
28304, 4. klase ,427
28302, 5. klase ,427
28288, Angļu valoda ,427
28305, Datorklase ,427
28299, Krievu valoda ,427
28297, Latviešu valoda ,427
28290, Matemātika ,427
28292, Ķīmija ,427
35660, Mācību telpa ,974
30780, 208. ,973
30795, 214 ,973
30790, Angļu val. ,973
30778, Fizika ,973
30782, Informātika. ,973
30769, Karjera ,973
30785, Latviešu val. ,973
30786, Literatūra ,973
30767, P 207 ,973
30759, P201 ,973
30762, P203 ,973
30766, P206 ,973
30764, P210 ,973
30761, P214 ,973
30757, P215 ,973
30783, Valodu kab. Krievu val. ,973
30788, Vēsture ,973
30777, Ķīmija ,973
30273, 003. ,775
30272, 110. ,775
30266, 113. ,775
30267, 118. ,775
30286, 207 ,775
30291, 209. ,775
30289, 210. ,775
30284, 212. ,775
30282, 214. ,775
30275, 221. ,775
30278, 226. ,775
30280, 227. ,775
30297, 231  ,775
30294, 249. ,775
28089,     C 2. mācību telpa  ,334
28058, 1. grupas telpas  ,334
28020, 4. grupas telpas  ,334
28061, 5. grupas telpas  ,334
28023, 6. grupas telpas  ,334
28039, Arodmācības kabinets PP  ,334
28037, Arodmācības kabinets TZD  ,334
41198, C 1. grupas telpas  ,334
28027," Dabas māc.,ģeogrāfijas kabinets   ",334
28050, Informātikas/datormācības kabinets   ,334
28075, Lasītava  ,334
28080, Latviešu val. kabinets 5.- 9.kl.  ,334
41197, Lietišķā valodas kabinets  ,334
28087, Logopēdijas kabinets  ,334
28054, Matemātikas kabinets 1.-4.kl  ,334
28063, Matemātikas kabinets 5.- 9. kl.  ,334
28068, Montessori kabinets  ,334
28057, Mūzikas kabinets  ,334
28078, Rokdarbu kabinets   ,334
28073, Sociālo zinību kabinets   ,334
28065, Svešvalodas kabinets  ,334
28033, Vizuālās mākslas kabinets  ,334
28082, Vēstures kabinets  ,334
28086, ĒDAMZĀLE ,334
28022, Šūšanas pamatu kabinets   ,334
27549, 21.  ,233
27537, 22. ,233
27548, 23. ,233
27534, 25. ,233
27540, 28. ,233
27547, 31. ,233
27546, 33. ,233
27543, 34. ,233
27545, 35. ,233
31138, 1.klase ,215
31121, 2.klase  ,215
31153, 3.klase ,215
31162, 5.klase ,215
31158, 6.klase ,215
31131, 7.klase ,215
31144, 8.klase ,215
31126, 9.klase ,215
31146, Mūzikas kabinets ,215
31187, 1. Klase ,278
31188, 2. Klase ,278
31191, 3-4. Klase ,278
31189, Vizuālā māksla ,278
31190, Zāle  ,278
27432," 1. klase, 1.stāvs ",633
27430," 2. klase, 1.stāvs ",633
27431," 3. klase, 1.stāvs ",633
27433," 4. klase, 1.stāvs ",633
27426," Angļu valodas kabinets, 2.stāvs ",633
27429," Krievu valodas un mākslas kabinets, 1.stāvs ",633
27424," Matemātikas kabinets, 2.stāvs ",633
27422," Mūzikas, ģeogrāfijas kabinets, 2.stāvs ",633
27421," Vēstures, Latviešu valodas kabinets, 2.stāvs ",633
27428," Ķīmijas, dabaszinību kabinets, 2.stāvs ",633
34019, 101. ,493
34017, 102. ,493
34014, 103. ,493
34008, 104. ,493
34006, 105. ,493
34004, 106. ,493
34003, 107. ,493
34001, 109. ,493
34024, 111. ,493
34000, 201. ,493
33999, 202. ,493
33993, 203. ,493
33992, 204. ,493
33990, 205. ,493
33989, 206. ,493
33987, 207. ,493
33980, 209. ,493
33982, 210. ,493
33985, 211. ,493
34027, 212. ,493
33978, 214. ,493
34097, 302. Bibliotēka ,493
33955, 304. ,493
33959, 305. ,493
33960, 306. ,493
33962, 307. ,493
33964, 308. ,493
33968, 310. ,493
33969, 313. ,493
33971, 314. ,493
33967, 316. ,493
33974, 402. ,493
34639, 001. ,496
34637, 003. ,496
34598, 101. ,496
34597, 102. ,496
34596, 104. ,496
34599, 105. ,496
34600, 106. ,496
34602, 107. ,496
34605, 108. ,496
34607, 110. ,496
34608, 111. ,496
34618, 201. ,496
34617, 202. ,496
34615, 203. ,496
34633, 204. ,496
34614, 208. ,496
34612, 209. ,496
34611, 211. ,496
34609, 212. ,496
34620, 301. ,496
34622, 302. ,496
34624, 303. ,496
34626, 306. ,496
34627, 307. ,496
34629, 308. ,496
34631, 309. ,496
34536, Koridoris pie ēdamzāles ,986
34442, Koridors 1st B korpuss ,986
34487, Koridors 1st B korpuss pie dežūrmāsas ,986
34492, Koridors pie 206 2st B Korpuss ,986
34541, Koridors pie 210. 2st A korpuss ,986
34500, Koridors pie 306 3St B korpuss ,986
34544, Koridors pie 310. 3st A korpuss ,986
34490, Koridors pie ieejas  2st B korpuss  ,986
34538, Koridors pie ieejas 1St A korpuss ,986
34540, Koridors pie ieejas 2 st A korpuss ,986
34542, Koridors pie ieejas 3st A korpuss ,986
34497, Koridors pie ieejas 3st B korpuss ,986
34539, Koridors pie sētas ieejas 1st A korpuss ,986
34430, TV vestibils ,986
34434, Vestibils  Pie dežuranta ,986
34422, Zāle ,986
34507, Ēdamzāle  ,986
34704, Fizikas kab.  ,495
34703, Informātika ,495
34594, 12.  ,494
34593, 15. ,494
34584, 21. ,494
34583, 22. ,494
34579, 24. ,494
34586, 25. ,494
34585, 26. ,494
34581, 28.kab ,494
34582, 29. ,494
34589, 31. ,494
34587, 32. ,494
34590, 35. ,494
34592, 41. ,494
34591, 42. ,494
30255, 1/2 klase ,131
30252, Angļu valodas kabinets ,131
30251, Informātikas kabinets ,131
30257, Vizuālās mākslas kabinets ,131
30239, 25 kabinets ,132
30244, 27 kabinets ,132
30241, 34 kabinets ,132
30302, 1.klase ,129
30300, 4/5. klase ,129
30301, Vizuālās mākslas kabinets ,129
26686, 10 ,569
26727, 11 ,569
26725, 12 ,569
26724, 13 ,569
26720, 21 ,569
26718, 22 ,569
26714, 23 ,569
26711, 24 ,569
26683, 27 ,569
26704, 32 ,569
26681, 34 ,569
26699, 36 ,569
26707, 39 ,569
26698, 40 ,569
26739, 45 ,569
26736, 46 ,569
26733, 47 ,569
26732, 48 ,569
31627, 1.klase ,321
31623, 2.klase ,321
31628, 3.klase ,321
31613," Angļu val, kab, ",321
31616," Bioloģijas kab, ",321
31657," Fizikas kab, ",321
31612, Informātikas kab. ,321
31633, Matemātikas kab. ,321
31635, Mājturības kab. ,321
31630, Mūzikas kab. ,321
31638, Vizuālas m. kab. ,321
31618, Vēstures kab. ,321
27857,"  2. stāvs: Viz. mākslas, latviešu valodas kabinets ",335
27845,  3. stāvs: 2. klases telpa  ,335
27855, 2. Stāvs Muzika ,335
27853, 2. stāvs: 3. klases telpa  ,335
27856, 2. stāvs: Dabazinību kabinets ,335
27844, 3. stāvs: 1. klases telpa ,335
27852, 3. stāvs: Angļu valodas klase ,335
27842, 3. stāvs: Datorklase ,335
27851, 3. stāvs: Matemātikas klase ,335
27850, 3. stāvs: Vēstures un latviešu valodas klase ,335
30038, 11. kab. ,780
30035, 12. kab. (3.klase) ,780
30033, 13. kab. (2.klase) ,780
30031, 14. kab. (1.klase) ,780
30030, 15. kab. ,780
30029, 22. kab. ,780
30028, 24. kab. ,780
30027, 25. kab. ,780
30042, 26.kab. ,780
30026, 27. kab. ,780
30025, 28. kab. ,780
30024, 29. kab. ,780
30023, 30. kab. ,780
30039, 9. kab. ,780
34531, 1. klase ,518
34529, 2./3. klase ,518
34533, 4./5. klase ,518
34527, 6. klase ,518
36035, 1.klase ,551
36030, 3.klase ,551
36059, 4.klase ,551
36048, 5.klase ,551
36044, 6.klase ,551
36040, 9.klase ,551
36054, Mūzika  ,551
39467, 206.kab ,468
42048, 207.kab ,468
33634, 208.kab ,468
39468, 209.kab ,468
33636, 210.kab ,468
33637, 212.kab ,468
33656, 224.kab ,468
33654, 228.kab ,468
33651, 231.kab ,468
33649, 233.kab ,468
33645, 235.kab ,468
33644, 240.kab ,468
33641, 242.kab ,468
33639, 243.kab ,468
33672, 303.kab ,468
39466, 304.kab ,468
39465, 305.kab  ,468
33677, 306.kab ,468
33680, 308.kab ,468
33683, 309.kab ,468
33659, 314.kab ,468
33661, 315.kab ,468
33665, 317.kab ,468
33669, 320.kab ,468
33658, 322.kab ,468
25538, 327.kab ,468
33687, 331.kab ,468
42051, 332.kab ,468
33707, 404.kab ,468
33706, 405.kab ,468
33704, 406.kab ,468
33703, 408.kab ,468
33708, 414.kab ,468
33709, 416.kab ,468
29290, 12. Klase  ,347
29289, 13. Klase ,347
29288, 14. Klase ,347
29287, 20. Klase ,347
29286, 23. Klase ,347
29285, 24. Klase ,347
29284, 25. Klase ,347
29283, 26. Klase ,347
29282, 27. Klase ,347
29281, 28. Klase ,347
29291, Zēnu mājturība ,347
29377, 12. ,348
29388, 16. ,348
29390, 17. ,348
29393, 18. ,348
29372, 21. ,348
29371, 22. ,348
29375, 23. ,348
29352, 24. ,348
29353, 25. ,348
29383, 35. ,348
29380, 36. ,348
29328, 38. ,348
29334, 39. ,348
29338, 46. ,348
29341, 47. ,348
29344, 48. ,348
29349, 60. ,348
29404, 61 ,348
29351, 62 ,348
39408, 114.kab ,467
31436, 115.kab ,467
31333, 13. kab ,467
31441, 204.kab ,467
31446, 213.kab ,467
31418, 215.kab ,467
31417, 216.kab ,467
31416, 217.kab ,467
31415, 218.kab ,467
31414, 219.kab ,467
31413, 220.kab ,467
31342, 24.kab ,467
31353, 28.kab ,467
31425, 306.kab ,467
31449, 310.kab ,467
31421, 315.kab ,467
31422, 316.kab ,467
31424, 317.kab ,467
31429, 318.kab ,467
31427, 319.kab ,467
31428, 320.kab ,467
31308, 38.kab ,467
31309, 39.kab ,467
31337, 4.kab ,467
31331, 40.kab ,467
31312, 42.kab ,467
31313, 44.kab ,467
31317, 45.kab ,467
31329, 53.kab ,467
31326, 55.kab ,467
31356, 59.kab ,467
31321, f.k. ,467
31307, Ķk ,467
29759, 1 Galdniecība  ,313
29741, 11 Galdniecība ,313
29742, 13 Galdniecība ,313
29743, 14  Galdniecība ,313
29744, 15 Galdniecība  ,313
29751, 4 Galdniecība ,313
29731, 44. 1 ,313
29727, 44. 2 ,313
29723, 46 ,313
29722, 51 ,313
29718, 52 ,313
29715, 56 ,313
29710, 57 ,313
29704, 58 ,313
29703, 59 ,313
29707, 60 ,313
29701, 61 ,313
29700, 62 ,313
29777, 63 ,313
29696, 64 ,313
29694, 65 ,313
29749, 8 Galdniecība ,313
29739, 9 Galdniecība  ,313
29528, 111 ,315
29530, 112 ,315
33803, 117 ,315
29563, 201 ,315
29559, 202 ,315
29554, 203 ,315
29571, 204 ,315
29545, 205 ,315
29542, 206 ,315
29541, 207 ,315
29538, 209 ,315
29532, 216 ,315
29574, 217 ,315
29535, 218 ,315
29537, 219 ,315
29568, 226 ,315
29565, 227 ,315
29550, 229 ,315
29581, 6 ,315
29578, 8 ,315
29579, 9 ,315
30258, 101. ,277
30259, 113. ,277
30245, 114. ,277
30249, 201. ,277
30250, 203. ,277
30253, 208. ,277
30254, 209. ,277
30256, 212. ,277
30247, 215. ,277
30246, 216. ,277
30248, 217. ,277
28857, 1. klase ,254
28854, 3. klase ,254
28852, 4. klase ,254
28838, 5. klase Angļu val. ,254
28842, 6. klase Dabaszinības ,254
28834, 7. klase Krievu val. ,254
28839, 8. klase Latv. val. un literatūra ,254
28835, 9. klase Matemātikas ,254
28841, Vizuālā māksla ,254
28659, 102. Kab.  ,454
28424, 206 ,454
28603, 207. Kab. ,454
28609, 209. Kab. ,454
28614, 211. Kab. ,454
28617, 212. Kab. ,454
28624, 213. Kab. ,454
28431, 302 ,454
28434, 305 ,454
28648, 307. Kab. ,454
28645, 310. Kab.  ,454
28641, 311. Kab.  ,454
28634, 312. Kab. ,454
29912, 207.kab   4. Klase ,537
29911, 209.kab   3. Klase ,537
29909, 210.kab   2. Klase ,537
29908, 211.kab 1. Klase ,537
29906, 212.kab   6. Klase ,537
29905, 213.kab   5. Klase ,537
28105, 20. Kab. Ķeizare ,452
28109, 22. Kab. Jansone ,452
28102, 24. Kab. Birzenberga ,452
28101, 25. Kab. Matemātika ,452
28113, 26. Kab. Zaikovska ,452
28145, 30. Kab. Datorklase ,452
28439, 31.kab ,452
28151, 32. Kab. Latviešu valoda ,452
28456, 33.kab ,452
28141, 34. Kab. Angļu valoda ,452
28124, 35. Kab. Vēsture ,452
28133, 36. Kab. Mūzika ,452
28168, 40. Kab. Ķīmija ,452
28137, 43. Kab. Latviešu valoda ,452
28158, 6. Kab. Bioloģija ,452
28164, 9. Kab. Māksla (Internāts) ,452
28430, Krievalodas kab ,452
28429, Zēnu mājturība ,452
26085, 1-17 kab. ,317
26086, 1-18.kab ,317
26083, 1-3.kab ,317
26084, 1-7.kab ,317
26088, 2 - 3kab. ,317
26087, 2-1.kab ,317
26092, 2-12 kab. ,317
26093, 2-16 kab. ,317
26094, 2-19.kab ,317
26095, 2-23kab. ,317
26096, 2-25.kab ,317
26097, 2-30kab. ,317
26098, 2-31kab. ,317
26099, 2-33.kab ,317
26089, 2-4 kab. ,317
26090, 2-6. kab ,317
26091, 2-7.kab ,317
26100, 3-1 kab. ,317
26121, 3-11 kab. ,317
26129, 3-13.kab ,317
26130, 3-15 kab. ,317
26131, 3-16.kab ,317
26102, 3-2.kab ,317
26126, 3-23. kab ,317
26104, 3-3. kab. ,317
26118, 3-5 .kab ,317
26119, 3-6 kab. ,317
26124, 3-9 kab. ,317
26144, 4-1 kab. ,317
26136, 4-10 kab ,317
26135, 4-12 kab ,317
26134, 4-13 kab ,317
26132, 4-14 kab ,317
26133, 4-16 kab ,317
26143, 4-2 kab ,317
26141, 4-3. Kab ,317
26139, 4-6 kab ,317
26138, 4-7 kab ,317
26137, 4-8 kab ,317
26391, Angļu val. kab. ,303
26398, Bioloģijas kab. ,303
26388, Krievu valodas kab. ,303
38467, Latviešu val. kab. ,303
26415, Matemātikas kab. ,303
26413, Sākumskolas kab. 1 ,303
26410, Sākumskolas kab. 2 ,303
26406, Sākumskolas kab. 3 ,303
26404, Sākumskolas kab. 4 ,303
34793, Ināras klase ,509
34790, Zāle ,509
33513, 106. ,502
33512, 107. ,502
33509, 203. ,502
33510, 204. ,502
33511, 208. ,502
33508, 308. ,502
25398," 4. korpuss, 16. kab ",620
25399," 4. korpuss, 18. kab ",620
25400," 5. korpuss, 19. kab ",620
25401," 5. korpuss, 21. kab ",620
41567," 6. korpuss, 22. Kab. ",620
41568," 8. korpuss, 13.kab. ",620
25397," 8. korpuss, 15. kab ",620
33153, 101. ,142
33154, 112. ,142
33155, 114. ,142
33145, 204. ,142
33144, 210. ,142
33146, 220. ,142
35505, 321. ,142
33147, 328. ,142
33148, 331. ,142
29883, Angļu valoda ,457
29880, Bioloģija ,457
29885, Dabaszinības ,457
29878, Latviešu valoda ,457
29882, Matemātika ,457
29866, Mūzika ,457
29886, Sporta zāle ,457
29876, Sākumskola K. Cimmermane ,457
29869, Sākumskola L. Brālīte ,457
29872, Sākumskola S. Zēgnere ,457
27318, 100 ,421
42183, 101 ,421
27316, 102 ,421
27131, 103 ,421
42184, 200 ,421
27123, 204 ,421
27124, 205 ,421
27125, 206 ,421
27126, 207 ,421
27127, 208 ,421
27128, 209 ,421
27129, 211 ,421
27130, 212 ,421
27317, 214 ,421
27104, 315 ,421
27103, 316 ,421
27105, 317 ,421
27106, 318 ,421
27107, 319 ,421
27108, 320 ,421
27109, 321 ,421
27110, 322 ,421
27111, 323 ,421
27112, 324 ,421
27113, 325 ,421
27116, 426 ,421
42185, 427 ,421
27115, 428 ,421
27117, 429 ,421
27118, 430 ,421
27120, 431 ,421
27121, 432 (uzlīme) ,421
27119, 433 ,421
27122, 434 ,421
27114, 435 ,421
